H10E_onMeter_1,H10E_onMeter_2,H10E_onMeter_3,H10E_onMeter_4,H10E_onMeter_5,H10E_onMeter_6,H10E_onMeter_7,H10E_onMeter_8
1800.0,1800.0,1047.7995129775065,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,1360.493460198069,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,1320.6457564983639,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,1519.8402235709382,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,1331.7073916609636,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,1543.331161376987,400.0,400.0,400.0,1523.56613153358,1800.0
1800.0,1800.0,1429.8465127864088,400.0,400.0,400.0,1597.2092136935685,1600.230494464692
1800.0,1800.0,1460.6474273290946,400.0,400.0,400.0,1631.9789353181984,1800.0
1800.0,1800.0,1250.2228055771593,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,938.502406854197,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,612.1251998305236,400.0,400.0,400.0,1800.0,1181.2102835958867
1800.0,1800.0,400.0,400.0,404.8171025236471,421.746442718443,1800.0,1607.843437294006
1800.0,1800.0,400.0,400.0,400.0,400.0,1800.0,1674.717341371699
1800.0,1800.0,438.67480176422663,400.0,400.0,400.0,1800.0,1750.7249668617926
1800.0,1800.0,934.5666300147843,400.0,400.0,400.0,1800.0,1800.0
1800.0,1800.0,643.0852245423416,400.0,400.0,400.0,1800.0,1384.268382036541
1800.0,1800.0,400.0,400.0,400.0,400.0,1800.0,1547.7089168037269
1800.0,1800.0,400.0,400.0,400.0,400.0,1800.0,1613.5236455298868
1800.0,1800.0,400.0,400.0,400.0,400.0,1800.0,1298.6511120105883
1800.0,1800.0,400.0,400.0,400.0,400.0,1800.0,1582.5294203364501
1800.0,1800.0,400.0,400.0,400.0,400.0,1429.8048340527268,1800.0
1800.0,1691.9809530081025,400.0,400.0,400.46938468772146,400.0,400.0,1298.8425148078986
1800.0,1553.6005563333097,400.0,400.0,400.0,400.0,400.0,1383.585611740311
