H10E_1,H10E_2,H10E_3,H10W_1,H10W_2,H10W_3,H15N_1,H15N_2,H15N_3,H15N_4,H15S_1,H15S_2,H15S_3,H15S_4,H20E_1,H20E_2,H20W_1,H20W_2,H25N_1,H25N_2,H25N_3,H25N_4,H25S_1,H25S_2,H25S_3,H25S_4
32.3425,31.564999999999998,30.012500000000003,32.3375,32.03,24.8725,30.74,30.512499999999996,31.284999999999997,22.823333333333334,31.229999999999997,30.112499999999997,30.985,29.525,30.142500000000002,32.042500000000004,29.8125,30.799999999999997,30.822499999999998,20.5675,29.2975,23.0775,31.5625,31.589999999999996,30.76,24.4275
32.4175,31.729999999999997,29.747500000000002,31.869999999999997,33.0075,20.4675,29.905,29.29,30.5075,22.74,30.985,31.2725,30.277499999999996,28.387500000000003,30.58,32.8825,29.895,31.4075,29.810000000000002,20.6925,30.582500000000003,23.8625,32.03,31.72,31.77,30.1775
32.33,31.365,29.505,32.05,32.0,22.5675,30.4925,30.5075,30.747500000000002,24.41,31.207500000000003,31.0775,30.814999999999998,28.325,29.932499999999997,31.677500000000002,29.384999999999998,30.542499999999997,30.9825,21.2025,30.692500000000003,23.6475,32.3225,32.472500000000004,31.814999999999998,31.4075
31.6375,30.8825,29.972499999999997,33.0425,32.682500000000005,24.6125,30.7175,30.345000000000002,30.662499999999998,23.2425,31.097500000000004,31.347500000000004,31.479999999999997,30.8825,28.865000000000002,31.885,30.0925,31.682499999999997,30.355000000000004,20.590000000000003,31.655,24.689999999999998,31.9075,30.587500000000002,31.902500000000003,30.515
32.6375,32.29,29.7425,32.3075,33.165,25.942500000000003,30.47,29.61,30.3675,22.365000000000002,31.6775,31.71,31.4775,30.214999999999996,27.2475,31.0375,30.555000000000003,31.8425,30.775,18.3925,30.565,26.682499999999997,32.425,32.1525,31.042500000000004,28.72
31.759999999999998,31.795,30.630000000000003,33.722500000000004,33.3525,28.62,30.16,28.772499999999997,30.35,21.0775,30.735,30.4975,31.9525,30.932500000000005,29.625,31.61,30.762500000000003,31.735,30.322499999999998,20.6875,31.004999999999995,29.5625,31.7125,32.345,30.895000000000003,29.669999999999998
32.5625,32.1425,31.355,31.3,32.035,32.5,30.6425,28.142500000000002,30.692499999999995,20.119999999999997,31.31,29.8,31.1075,29.515,29.677500000000002,30.465,30.057499999999997,30.735,31.585,22.5425,30.87,30.7975,33.15,32.457499999999996,31.7575,29.2725
32.480000000000004,31.105,29.9475,31.395000000000003,31.505000000000003,30.270000000000003,30.32,29.432500000000005,31.155,19.31,31.1625,30.82,31.377499999999998,29.0675,28.18,31.405,31.007499999999997,32.0975,30.66,23.527500000000003,31.224999999999998,30.317500000000003,31.3825,32.03,31.865000000000002,30.432499999999997
32.195,31.214999999999996,29.6575,31.53,31.5775,27.1075,31.3975,28.9325,31.2225,25.593333333333334,30.92,30.9925,31.11,28.7325,30.707500000000003,31.675,31.195,32.32,30.36,24.847499999999997,30.8675,28.187500000000004,31.2625,30.2575,30.837500000000002,30.0925
31.309999999999995,30.697499999999998,29.9925,32.1025,32.4275,25.2575,30.3625,30.527500000000003,30.964999999999996,28.193333333333328,31.3075,30.6625,32.0775,31.2875,28.78,30.615000000000002,30.9775,32.275000000000006,31.137500000000003,24.5775,30.69,24.8975,31.665,31.512499999999996,30.4,28.045
32.5625,32.025000000000006,30.564999999999998,32.1175,32.2175,29.150000000000002,30.1575,29.619999999999997,30.82,29.8275,31.127499999999998,30.9625,31.6925,31.2475,30.595,31.5425,30.675,31.737499999999997,30.72,24.68,30.775,24.13,31.595000000000002,31.35,31.2,27.305
33.2825,32.345,29.762499999999996,30.834999999999997,31.1875,31.174999999999997,30.34,30.112499999999997,30.872500000000002,28.915,31.1625,30.255,30.7575,28.584999999999997,29.7725,31.5275,29.779999999999998,30.887500000000003,30.25,24.8675,31.57,25.987500000000004,32.205,30.955000000000002,31.13,27.02
31.855,31.5625,31.195,29.8775,29.88,26.837500000000002,30.090000000000003,29.5925,30.2675,25.146666666666665,31.31,30.9825,30.4325,28.604999999999997,29.2475,32.125,30.155,31.4375,30.450000000000003,26.439999999999998,30.575,29.64,32.1825,31.7675,31.380000000000003,30.0075
32.3675,31.9,26.9925,31.9,31.96,20.195,30.097499999999997,26.905,29.6875,21.560000000000002,31.9225,31.255,31.217499999999998,27.36,30.685000000000002,30.6475,30.2,31.3675,30.665,26.1175,30.4375,30.8125,32.4525,30.677500000000002,31.555,30.509999999999998
32.475,30.8875,22.715,32.167500000000004,31.9675,22.3575,30.777499999999996,29.917499999999997,30.354999999999997,22.53,32.19,31.3775,31.864999999999995,28.932499999999997,28.292499999999997,31.189999999999998,31.4275,31.995000000000005,30.8625,25.11,30.8025,30.332500000000003,31.029999999999998,30.6975,30.8125,29.71
32.33,31.4,20.47,31.810000000000002,33.2125,25.802500000000002,29.935,29.490000000000002,29.8525,27.459999999999997,30.9025,30.4375,31.185000000000002,30.7025,29.4325,31.85,31.677500000000002,31.2025,30.6375,22.830000000000002,31.0375,26.025000000000002,31.877499999999998,31.744999999999997,30.82,29.05
32.489999999999995,32.1875,22.137500000000003,31.215000000000003,32.265,26.485,30.095,30.54,30.2675,23.67,31.8275,31.185000000000002,31.475,29.795,28.634999999999998,30.8425,30.545,31.097500000000004,31.080000000000002,18.0175,30.86,28.765,31.515,31.6425,30.6,28.785000000000004
31.6275,30.97,26.0625,31.134999999999998,32.115,31.435000000000002,30.0975,28.98,30.947499999999998,20.17,31.2875,30.990000000000002,32.167500000000004,30.2325,28.916666666666668,31.2675,29.667499999999997,31.6375,30.925,18.127499999999998,31.347500000000004,31.529999999999998,30.47,28.509999999999998,31.195,21.527500000000003
32.3525,31.2675,29.985,29.332500000000003,29.8025,29.435,30.04,28.235,29.2175,19.8975,31.577499999999997,30.6,31.2175,29.84,29.4875,31.387500000000003,31.455000000000002,30.8,30.435,14.8125,30.457499999999996,29.885,32.4,30.699999999999996,30.82,19.0675
32.0775,31.542499999999997,29.839999999999996,31.072499999999998,30.8125,22.0925,30.724999999999998,29.012500000000003,30.5025,23.793333333333333,31.44,30.597499999999997,30.855,26.56,31.555,31.847500000000004,28.953333333333333,31.225,31.105000000000004,14.4375,29.765,28.89,32.235,30.8475,31.370000000000005,19.245
32.445,31.262499999999996,29.82,31.975,32.385000000000005,21.2075,30.525,29.8925,30.497500000000002,26.14,31.104999999999997,28.884999999999998,30.335,18.04,31.235,32.0225,30.85,30.845,30.902500000000003,20.0275,29.597499999999997,24.910000000000004,32.3575,31.479999999999997,31.6,25.997499999999995
32.13,31.465,29.729999999999997,32.849999999999994,32.1775,18.674999999999997,30.405,29.79,30.427500000000002,28.494999999999997,31.5075,30.557499999999997,31.57,18.587500000000002,29.395,31.4075,30.292500000000004,31.707499999999996,30.652500000000003,22.405,30.2975,25.04,32.01,32.235,31.635,30.145000000000003
32.53,31.957500000000003,30.915,33.25,33.56999999999999,24.915,30.08,30.25,30.497499999999995,26.78,31.835,28.195,32.277499999999996,20.534999999999997,25.902500000000003,29.347500000000004,30.807500000000005,30.955000000000002,30.845,20.015,30.665,25.53,31.58,29.515,31.0075,27.78
